id,image_url,name
deserts_159,https://www.povarenok.ru/data/cache/2013jun/17/40/176449_90540-710x550x.jpg,Карамельный чизкейк
deserts_160,https://www.povarenok.ru/data/cache/2016aug/24/06/1686625_54042-710x550x.jpg,Сочни с творогом
deserts_161,https://www.povarenok.ru/data/cache/2013jun/17/41/176454_12258-710x550x.jpg,"Крем для торта ""Нутелла"""
deserts_162,https://www.povarenok.ru/data/cache/2015sep/10/55/1261317_40636-710x550x.jpg,"Безе ""Магическое"" без взбивания"
deserts_163,https://www.povarenok.ru/data/cache/2014jun/05/08/762377_41010-710x550x.jpg,Простой торт с нежнейшим творожным кремом
deserts_164,https://www.povarenok.ru/data/cache/2014mar/03/02/668303_40062-710x550x.jpg,Творожный десерт
deserts_165,https://www.povarenok.ru/data/cache/2013jun/17/51/175306_76782-710x550x.jpg,Торт медовый «Любимый»
deserts_166,https://www.povarenok.ru/data/cache/2013jun/17/56/176524_85391-710x550x.jpg,Безе «Кристаллы ветра» от Эрве Тиса
deserts_167,https://www.povarenok.ru/data/cache/2015nov/26/36/1360319_57629-710x550x.jpg,Быстрый и вкусный хлебный десерт
deserts_168,https://www.povarenok.ru/data/cache/2016mar/25/53/1510686_64321-710x550x.jpg,Галетное печенье
deserts_169,https://www.povarenok.ru/data/cache/2013jul/12/40/470330_77155-710x550x.jpg,"Пирожное ""Детство"" с творожным суфле"
deserts_170,https://www.povarenok.ru/data/cache/2013jun/17/04/176331_68675-710x550x.jpg,"Торт-пирог ""Фенечка"""
deserts_171,https://www.povarenok.ru/data/cache/2013jun/17/59/176276_28281-710x550x.jpg,Шоколадный пломбир
deserts_172,https://www.povarenok.ru/data/cache/2015apr/29/26/1125809_19001-710x550x.jpg,Зефир клюквенный
deserts_173,https://www.povarenok.ru/data/cache/2015mar/24/57/1079318_27678-710x550x.jpg,"Торт ""Лимонно-малиновый"""
deserts_174,https://www.povarenok.ru/data/cache/2013jul/18/15/474514_55209-710x550x.jpg,Шоколадное печенье с карамелью
deserts_175,https://www.povarenok.ru/data/cache/2013jan/24/58/68758_15999-710x550x.jpg,"Творожный пудинг ""7 минут в микроволновке"""
deserts_176,https://www.povarenok.ru/data/cache/2015feb/03/02/1017156_92146-710x550x.jpg,"Торт ""Сахалин"""
deserts_177,https://www.povarenok.ru/data/cache/2012oct/07/45/12425_73060-710x550x.jpg,"Печенье ""Лимончики"""
deserts_178,https://www.povarenok.ru/images/recipes/53/5392/539239.jpg,Заварной яблочный и заварной сметанный крем
deserts_179,https://www.povarenok.ru/data/cache/2016sep/23/39/1717088_23440-710x550x.jpg,Творожно-тыквенная запеканка с маком
deserts_180,https://www.povarenok.ru/data/cache/2017jan/04/16/1866784_12154-710x550x.jpg,"Торт ""Стёпка-растрёпка"""
deserts_181,https://www.povarenok.ru/data/cache/2013jun/09/21/170441_40694-710x550x.jpg,"Творожно-банановый торт ""Маульвурфторте"""
deserts_182,https://www.povarenok.ru/data/cache/2015dec/23/48/1388275_80390-710x550x.jpg,Шоколадные подушечки
deserts_183,https://www.povarenok.ru/data/cache/2013jun/17/41/176451_82527-710x550x.jpg,"Пирожные из детства ""Персики"""
deserts_184,https://www.povarenok.ru/data/cache/2017dec/01/09/2194945_57155-710x550x.jpg,"Классический торт ""Прага"""
deserts_185,https://www.povarenok.ru/data/cache/2012dec/17/31/51539_88680-710x550x.jpg,"Суфле ""Птичье молоко"" из мороженого"
deserts_186,https://www.povarenok.ru/data/cache/2013jun/17/55/175332_51106-710x550x.jpg,Савоярди
deserts_187,https://www.povarenok.ru/data/cache/2014sep/24/39/872648_85639-710x550x.jpg,"Торт ""Нежность"""
deserts_188,https://www.povarenok.ru/data/cache/2015aug/18/50/1235514_95649-710x550x.jpg,Яблочный сыр
deserts_189,https://www.povarenok.ru/data/cache/2013jul/11/41/470189_56272-710x550x.jpg,Торт «Бригадейро»
deserts_190,https://www.povarenok.ru/data/cache/2013jun/17/56/176522_38134-710x550x.jpg,"Торт ""Райское наслаждение"""
deserts_191,https://www.povarenok.ru/images/recipes/18/1882/188257.jpg,Кофейный тирамису
deserts_192,https://www.povarenok.ru/data/cache/2013jul/18/59/474463_91927-710x550x.jpg,Французский макарон
deserts_193,https://www.povarenok.ru/data/cache/2013jul/13/16/471470_69441-710x550x.jpg,"Печенье ""Курабье бакинское"" по ГОСТу"
deserts_194,https://www.povarenok.ru/data/cache/2014jun/21/07/775004_18690-710x550x.jpg,Сметанный крем для торта
deserts_195,https://www.povarenok.ru/data/cache/2013jul/11/43/470200_46533-710x550x.jpg,Воздушный сметанный десерт
deserts_196,https://www.povarenok.ru/data/cache/2014mar/30/53/702681_64067-710x550x.jpg,"Шоколадная колбаска ""Салями"""
deserts_197,https://www.povarenok.ru/data/cache/2013jun/17/55/176515_56133-710x550x.jpg,"Печенье ""Шампиньоны"""
deserts_198,https://www.povarenok.ru/data/cache/2016aug/07/15/1669153_55713-710x550x.jpg,Безумный торт
deserts_199,https://www.povarenok.ru/images/recipes/6/603/60356.jpg,"Печенье ""Детский сад"""
deserts_200,https://www.povarenok.ru/data/cache/2017jun/16/54/2044058_92276-710x550x.jpg,Шоколадный торт-мусс без выпечки
deserts_201,https://www.povarenok.ru/data/cache/2015nov/15/11/1347575_49177-710x550x.jpg,"Торт ""Сердечный дом"""
deserts_202,https://www.povarenok.ru/data/cache/2015mar/25/45/1080901_13166-710x550x.jpg,"Печенье ""Сникерс"""
deserts_203,https://www.povarenok.ru/data/cache/2013jan/28/38/71592_50253-710x550x.jpg,Домашний шоколадный сироп
deserts_204,https://www.povarenok.ru/data/cache/2013jun/17/56/176516_12425-710x550x.jpg,Десерт мамы Али
deserts_205,https://www.povarenok.ru/data/cache/2013jun/17/39/176445_86718-710x550x.jpg,"Шоколадные эклеры ""Черное-белое"""
deserts_206,https://www.povarenok.ru/data/cache/2014mar/12/00/679867_88688-710x550x.jpg,Каталонские конфеты
deserts_207,https://www.povarenok.ru/data/cache/2012oct/25/50/23083_88604-710x550x.jpg,Шоколадный торт
deserts_208,https://www.povarenok.ru/data/cache/2012oct/16/11/17960_87535-710x550x.jpg,Швейцарский торт
deserts_209,https://www.povarenok.ru/data/cache/2013jun/17/57/176528_86477-710x550x.jpg,Шоко-корн
deserts_210,https://www.povarenok.ru/data/cache/2013jun/17/56/176521_82749-710x550x.jpg,Белково-масляный крем
myaso_bludo_1,https://www.povarenok.ru/data/cache/2012dec/17/24/51390_95389-710x550x.jpg,Свинина по-степному
myaso_bludo_2,https://www.povarenok.ru/data/cache/2013jan/24/03/68502_21385-710x550x.jpg,Буженина в рукаве для запекания
myaso_bludo_3,https://www.povarenok.ru/data/cache/2012dec/17/39/51423_71992-710x550x.jpg,Печень по-берлински
myaso_bludo_4,https://www.povarenok.ru/data/cache/2013jan/24/07/68517_37719-710x550x.jpg,Нежные отбивные
myaso_bludo_5,https://www.povarenok.ru/data/cache/2013nov/02/13/549485_13873-710x550x.jpg,Крученики в подливке из белых грибов
myaso_bludo_6,https://www.povarenok.ru/data/cache/2012dec/10/17/48441_28602-710x550x.jpg,Новогодний мясной шар
myaso_bludo_7,https://www.povarenok.ru/images/recipes/47/4741/474134.jpg,"Суфле печеночное ""Детский сад"""
myaso_bludo_8,https://www.povarenok.ru/data/cache/2013jan/24/02/68494_51237-710x550x.jpg,Мясо по-грузински
myaso_bludo_9,https://www.povarenok.ru/data/cache/2014nov/13/51/931957_79328-710x550x.jpg,Говядина в луковом соусе
myaso_bludo_10,https://www.povarenok.ru/data/cache/2013jan/24/02/68499_54779-710x550x.jpg,Свинина по-барски
myaso_bludo_11,https://www.povarenok.ru/data/cache/2013jan/05/00/58584_96711-710x550x.jpg,Свиные ребрышки по-канадски
myaso_bludo_12,https://www.povarenok.ru/data/cache/2014oct/18/11/899006_44720-710x550x.jpg,Экспресс-мясо
myaso_bludo_13,https://www.povarenok.ru/data/cache/2015nov/17/56/1349568_15068-710x550x.jpg,Говяжья печень по-особому
myaso_bludo_14,https://www.povarenok.ru/data/cache/2013jan/24/07/68514_97800-710x550x.jpg,Колбаса куриная домашняя быстрого приготовления
myaso_bludo_15,https://www.povarenok.ru/images/recipes/14/1464/146491.jpg,Котлеты из сосисок и сыра
myaso_bludo_16,https://www.povarenok.ru/data/cache/2012dec/17/39/51426_85282-710x550x.jpg,"Свинина ""Звуки Франции"""
myaso_bludo_17,https://www.povarenok.ru/data/cache/2013jan/24/02/68498_76529-710x550x.jpg,Отбивная в тесте
myaso_bludo_18,https://www.povarenok.ru/data/cache/2013jan/24/23/68546_36278-710x550x.jpg,Мясные оладьи
myaso_bludo_19,https://www.povarenok.ru/data/cache/2014jun/03/58/760767_38133-710x550x.jpg,Шашлык с натуральным дымком
myaso_bludo_20,https://www.povarenok.ru/images/recipes/15/1590/159055.jpg,Настоящий плов
myaso_bludo_21,https://www.povarenok.ru/images/recipes/10/1052/105270.jpg,"Корейское блюдо ""Хе"" из мяса"
myaso_bludo_22,https://www.povarenok.ru/data/cache/2013jan/24/07/68515_27501-710x550x.jpg,"Мясные рулетики ""На один зубок"""
myaso_bludo_23,https://www.povarenok.ru/data/cache/2015apr/26/42/1122771_63329-710x550x.jpg,"Картофель по-французски ""Любимый"""
myaso_bludo_24,https://www.povarenok.ru/images/recipes/18/1800/180029.jpg,Азу
myaso_bludo_25,https://www.povarenok.ru/data/cache/2013jan/24/10/68528_85927-710x550x.jpg,Шашлык в рукаве для запекания
myaso_bludo_26,https://www.povarenok.ru/data/cache/2013jan/24/23/68549_35023-710x550x.jpg,Буженина в медовом соусе
myaso_bludo_27,https://www.povarenok.ru/data/cache/2014aug/05/58/819903_14290-710x550x.jpg,Пастрома нежнейшая
myaso_bludo_28,https://www.povarenok.ru/data/cache/2014jan/18/48/621228_75871-710x550x.jpg,Свинина запеченная
myaso_bludo_29,https://www.povarenok.ru/data/cache/2013jan/24/10/68526_32736-710x550x.jpg,Жаркое в съедобном горшочке
myaso_bludo_30,https://www.povarenok.ru/images/recipes/1/118/11811.jpg,Мясо по-японски
myaso_bludo_31,https://www.povarenok.ru/images/recipes/44/4482/448227.jpg,"Горячее из свинины ""Медвежья лапа"""
myaso_bludo_32,https://www.povarenok.ru/data/cache/2016may/10/36/1572011_34447-710x550x.jpg,"Луковые крученики ""Цибулячки"""
myaso_bludo_33,https://www.povarenok.ru/images/recipes/46/4683/468352.jpg,Говядина в соевом соусе за 25 минут
myaso_bludo_34,https://www.povarenok.ru/data/cache/2012sep/11/20/2499_58233-710x550x.jpg,Мясо по-кремлевски
myaso_bludo_35,https://www.povarenok.ru/data/cache/2015jul/22/25/1208572_28747-710x550x.jpg,Мясные чётки
myaso_bludo_36,https://www.povarenok.ru/data/cache/2013jan/24/28/68571_74429-710x550x.jpg,"Котлета ""Гомельская"""
myaso_bludo_37,https://www.povarenok.ru/data/cache/2013jan/24/32/68595_80147-710x550x.jpg,Мясо на шпажках
myaso_bludo_38,https://www.povarenok.ru/images/recipes/33/3309/330934.jpg,Куриные шашлычки в маринаде
myaso_bludo_39,https://www.povarenok.ru/data/cache/2017jan/06/58/1868495_59712-710x550x.jpg,"Ароматная куриная печень, запеченная в фольге"
myaso_bludo_40,https://www.povarenok.ru/data/cache/2019apr/03/43/2516897_16874-710x550x.jpg,Говядина «Кремлевская»
myaso_bludo_41,https://www.povarenok.ru/data/cache/2012dec/17/34/51559_91447-710x550x.jpg,Шашлык с настоящим дымком
myaso_bludo_42,https://www.povarenok.ru/data/cache/2015may/09/07/1135635_20254-710x550x.jpg,Шашлык в духовке на луковой подушке
myaso_bludo_43,https://www.povarenok.ru/data/cache/2012dec/04/42/45499_76294-710x550x.jpg,Картофельные корзиночки со свининой в белом соусе
myaso_bludo_44,https://www.povarenok.ru/data/cache/2016apr/13/45/1542255_44206-710x550x.jpg,"Кексы мясные ""Фирменные"""
myaso_bludo_45,https://www.povarenok.ru/data/cache/2016aug/25/15/1687183_57992-710x550x.jpg,Брассированная свинина на горячее или бутерброд
myaso_bludo_46,https://www.povarenok.ru/data/cache/2012sep/30/18/9348_39917-710x550x.jpg,Иранский плов
myaso_bludo_47,https://www.povarenok.ru/data/cache/2013jan/24/19/68805_81141-710x550x.jpg,Запеченное мясо в универсальном маринаде
myaso_bludo_48,https://www.povarenok.ru/data/cache/2017mar/06/41/1940002_94359-710x550x.jpg,Идеальный стейк
myaso_bludo_49,https://www.povarenok.ru/data/cache/2014may/16/27/747002_44038-710x550x.jpg,Плов или ПЛОВские старания
myaso_bludo_50,https://www.povarenok.ru/data/cache/2019mar/05/16/2499700_69624-710x550x.jpg,"Мясо с подливой ""Столовые СССР"""
myaso_bludo_51,https://www.povarenok.ru/data/cache/2013jan/24/37/68607_45514-710x550x.jpg,"Свинина ""Божественный вкус"""
myaso_bludo_52,https://www.povarenok.ru/data/cache/2012dec/17/35/51578_98360-710x550x.jpg,Буженина в микроволновке
myaso_bludo_53,https://www.povarenok.ru/data/cache/2015sep/15/41/1266585_20597-710x550x.jpg,"Горячее ""Сумка балканского пастуха"""
myaso_bludo_54,https://www.povarenok.ru/data/cache/2013jan/24/47/68671_69413-710x550x.jpg,Шон швайне рулька
myaso_bludo_55,https://www.povarenok.ru/data/cache/2014sep/12/02/858535_83521-710x550x.jpg,Печень жареная
myaso_bludo_56,https://www.povarenok.ru/data/cache/2012dec/17/37/51589_59264-710x550x.jpg,"Мясной микc ""Новогодний"""
myaso_bludo_57,https://www.povarenok.ru/data/cache/2016may/04/45/1566759_68000-710x550x.jpg,"Ужин ""Семейный"""
myaso_bludo_58,https://www.povarenok.ru/data/cache/2017may/30/43/2029466_47710-710x550x.jpg,"Мясо ""К удовольствию гостей"""
myaso_bludo_59,https://www.povarenok.ru/data/cache/2012dec/17/34/51567_12850-710x550x.jpg,Свинина фаршированная
myaso_bludo_60,https://www.povarenok.ru/data/cache/2013jan/24/46/68914_67004-710x550x.jpg,Гуляш по-триестински
myaso_bludo_61,https://www.povarenok.ru/data/cache/2014dec/14/45/969043_88598-710x550x.jpg,Мясо по-японски
myaso_bludo_62,https://www.povarenok.ru/data/cache/2014jan/08/08/613101_61172-710x550x.jpg,Вареная буженина
myaso_bludo_63,https://www.povarenok.ru/images/recipes/24/2413/241318.jpg,"Печень ""Нежность"""
myaso_bludo_64,https://www.povarenok.ru/data/cache/2013jan/24/21/68535_50478-710x550x.jpg,Сосиски в сушках
myaso_bludo_65,https://www.povarenok.ru/data/cache/2018may/18/48/2337390_56166-710x550x.jpg,Бефстроганов 1959
myaso_bludo_66,https://www.povarenok.ru/data/cache/2015may/27/24/1158189_44663-710x550x.jpg,"Картофель с мясом ""Ленивая Саша"""
myaso_bludo_67,https://www.povarenok.ru/data/cache/2015sep/03/00/1253044_50757-710x550x.jpg,Буженина в СВЧ
myaso_bludo_68,https://www.povarenok.ru/data/cache/2016aug/01/14/1662257_28544-710x550x.jpg,"Свинина ""Путь к сердцу мужчины"""
myaso_bludo_69,https://www.povarenok.ru/data/cache/2014sep/12/59/858711_45306-710x550x.jpg,Классический швайнебратен
myaso_bludo_70,https://www.povarenok.ru/data/cache/2020jan/11/42/2651496_34933-710x550x.jpg,"Свинина ""Минский деликатес"""
myaso_bludo_71,https://www.povarenok.ru/data/cache/2013jan/24/19/68809_55038-710x550x.jpg,Говядина по-еврейски
myaso_bludo_72,https://www.povarenok.ru/data/cache/2013jan/24/52/68712_15503-710x550x.jpg,Сало на пару
myaso_bludo_73,https://www.povarenok.ru/data/cache/2015jan/24/03/1005560_82458-710x550x.jpg,Сочная домашняя ветчина
myaso_bludo_74,https://www.povarenok.ru/data/cache/2013feb/16/55/85186_76971-710x550x.jpg,Мясо по-арзамасски
myaso_bludo_75,https://www.povarenok.ru/data/cache/2013jan/24/48/68623_48915-710x550x.jpg,"""Хитрые"" отбивные"
myaso_bludo_76,https://www.povarenok.ru/images/recipes/27/2750/275081.jpg,Мясо «По-скифски»
myaso_bludo_77,https://www.povarenok.ru/data/cache/2016mar/16/34/1499009_95993-710x550x.jpg,Бограч-гуляш
myaso_bludo_78,https://www.povarenok.ru/data/cache/2013jan/24/29/68576_46161-710x550x.jpg,Вкусный кляр для отбивного мяса
myaso_bludo_79,https://www.povarenok.ru/images/recipes/8/898/89816.jpg,Свинина по-французски
myaso_bludo_80,https://www.povarenok.ru/data/cache/2013oct/30/30/546376_47104-710x550x.jpg,Тушеная печень в сметане
myaso_bludo_81,https://www.povarenok.ru/data/cache/2013jan/26/45/70367_93664-710x550x.jpg,"Свинина по-домашнему ""Оджахури"""
myaso_bludo_82,https://www.povarenok.ru/images/recipes/43/4378/437848.jpg,Тушеная свинина по рецепту Су Ши
myaso_bludo_83,https://www.povarenok.ru/data/cache/2016apr/15/05/1544424_42789-710x550x.jpg,"Картофель ""Ленивый, любимый"""
myaso_bludo_84,https://www.povarenok.ru/images/recipes/21/2146/214600.jpg,"Классическая берлинская рулька ""Айсбайн"""
myaso_bludo_85,https://www.povarenok.ru/images/recipes/27/2727/272709.jpg,Домашняя печеночно-мясная колбаса
myaso_bludo_86,https://www.povarenok.ru/images/recipes/27/2716/271694.jpg,Мясо «По-охотничьи»
myaso_bludo_87,https://www.povarenok.ru/data/cache/2013jan/24/29/68825_96343-710x550x.jpg,Венгерский гуляш с чесночными чипетками
myaso_bludo_88,https://www.povarenok.ru/data/cache/2016dec/04/45/1832226_53012-710x550x.jpg,"Мясные отбивные ""Соломоны"""
myaso_bludo_89,https://www.povarenok.ru/data/cache/2017nov/05/42/2170836_91553-710x550x.jpg,Мясные рулетики с хреном
myaso_bludo_90,https://www.povarenok.ru/data/cache/2017mar/21/49/1956776_17620-710x550x.jpg,Жаркое по-толстовски
myaso_bludo_91,https://www.povarenok.ru/data/cache/2013jan/24/32/68594_69288-710x550x.jpg,Ветчина домашняя
myaso_bludo_92,https://www.povarenok.ru/images/recipes/22/2208/220813.jpg,Свинина в кисло-сладком соусе с ананасами
myaso_bludo_93,https://www.povarenok.ru/images/recipes/5/589/58914.jpg,Печень по-восточному
myaso_bludo_94,https://www.povarenok.ru/images/recipes/28/2864/286499.jpg,Рулька в темном пиве без варки
myaso_bludo_95,https://www.povarenok.ru/data/cache/2018aug/28/53/2388536_27536-710x550x.jpg,Дроб с куриной печенью
myaso_bludo_96,https://www.povarenok.ru/data/cache/2013jan/24/57/68746_82320-710x550x.jpg,Тушеная говядина по старинному рецепту
myaso_bludo_97,https://www.povarenok.ru/data/cache/2017mar/24/21/1961067_72972-710x550x.jpg,Самые вкусные макароны по-флотски
myaso_bludo_98,https://www.povarenok.ru/data/cache/2017apr/03/32/1974573_43998-710x550x.jpg,Котлеты по-китайски
myaso_bludo_99,https://www.povarenok.ru/images/recipes/29/2927/292793.jpg,Бешбармак из баранины
myaso_bludo_100,https://www.povarenok.ru/images/recipes/24/2495/249577.jpg,Пикантный куриный шашлык
myaso_bludo_101,https://www.povarenok.ru/data/cache/2016jun/30/35/1629328_66438-710x550x.jpg,Оджахури
myaso_bludo_102,https://www.povarenok.ru/images/recipes/47/4745/474564.jpg,Плов
myaso_bludo_103,https://www.povarenok.ru/data/cache/2013jun/18/22/176966_77697-710x550x.jpg,Гуляш по-чешски
myaso_bludo_104,https://www.povarenok.ru/images/recipes/19/1920/192019.jpg,Рулет из лаваша
myaso_bludo_105,https://www.povarenok.ru/data/cache/2016dec/21/38/1852678_55928-710x550x.jpg,Жареное мясо
myaso_bludo_106,https://www.povarenok.ru/data/cache/2015nov/16/17/1348448_61406-710x550x.jpg,Свиная грудинка запеченная
myaso_bludo_107,https://www.povarenok.ru/data/cache/2017feb/20/00/1920846_23542-710x550x.jpg,Сосиски по-корейски
myaso_bludo_108,https://www.povarenok.ru/data/cache/2015feb/03/05/1017413_54819-710x550x.jpg,"Маринованное мясо ""Мечта"""
myaso_bludo_109,https://www.povarenok.ru/data/cache/2013jan/24/54/68732_35370-710x550x.jpg,Сыровяленая колбаса
myaso_bludo_110,https://www.povarenok.ru/data/cache/2013jan/24/50/68696_70910-710x550x.jpg,Свинина в молоке
myaso_bludo_111,https://www.povarenok.ru/data/cache/2014jul/15/45/798511_16057-710x550x.jpg,Исключительно вкусные котлеты
myaso_bludo_112,https://www.povarenok.ru/data/cache/2013jan/24/38/68872_68516-710x550x.jpg,"Горячее ""Королевский ужин"""
myaso_bludo_113,https://www.povarenok.ru/data/cache/2016apr/15/42/1544599_12436-710x550x.jpg,"Свиная рулька ""Медово-горчичная"""
myaso_bludo_114,https://www.povarenok.ru/data/cache/2015jul/21/01/1207441_15507-710x550x.jpg,Мясной изыск
myaso_bludo_115,https://www.povarenok.ru/data/cache/2013jan/24/18/68802_40386-710x550x.jpg,"Маринад для говядины, запеченной в рукаве"
myaso_bludo_116,https://www.povarenok.ru/data/cache/2014apr/30/52/734904_99979-710x550x.jpg,Запеченное мясо в луково-соевом маринаде
myaso_bludo_117,https://www.povarenok.ru/data/cache/2013jan/24/59/68927_83293-710x550x.jpg,Куриная печень по-анжуйски
myaso_bludo_118,https://www.povarenok.ru/data/cache/2013jan/24/59/68764_74908-710x550x.jpg,Шашлычки домашние из куриной грудки
myaso_bludo_119,https://www.povarenok.ru/data/cache/2015may/26/38/1156394_52799-710x550x.jpg,Шашлык в баклажане
myaso_bludo_120,https://www.povarenok.ru/data/cache/2016jan/07/30/1400592_11781-710x550x.jpg,Маринованная запеченная свинина по-кубински
myaso_bludo_121,https://www.povarenok.ru/data/cache/2013jan/24/32/68597_37953-710x550x.jpg,Мясной бюрек
myaso_bludo_122,https://www.povarenok.ru/data/cache/2021jul/23/13/2886550_96034-710x550x.jpg,Мясо по-еврейски
myaso_bludo_123,https://www.povarenok.ru/images/recipes/18/1811/181105.jpg,Баранина по старинному французскому рецепту
myaso_bludo_124,https://www.povarenok.ru/images/recipes/10/1066/106627.jpg,"Рулет ""Праздничный"""
myaso_bludo_125,https://www.povarenok.ru/data/cache/2019mar/31/31/2515233_28557-710x550x.jpg,Говядина в собственном соку по-крестьянски
myaso_bludo_126,https://www.povarenok.ru/data/cache/2013jan/24/20/68820_46641-710x550x.jpg,Греческая мусака (адаптированная)
myaso_bludo_127,https://www.povarenok.ru/data/cache/2012dec/17/37/51592_78799-710x550x.jpg,Отбивная в сырной панировке
myaso_bludo_128,https://www.povarenok.ru/data/cache/2014apr/05/36/709650_65217-710x550x.jpg,Шашлык по-президентски
myaso_bludo_129,https://www.povarenok.ru/data/cache/2017jan/10/12/1874298_97098-710x550x.jpg,"Мясо ""А-ля по-вьетнамски"""
myaso_bludo_130,https://www.povarenok.ru/data/cache/2013jan/25/21/69121_56320-710x550x.jpg,Мясной калач
myaso_bludo_131,https://www.povarenok.ru/data/cache/2013jan/24/44/68902_81264-710x550x.jpg,"Мясо ""Иллюзия гриля"""
myaso_bludo_132,https://www.povarenok.ru/data/cache/2018aug/17/39/2384023_27151-710x550x.jpg,"Свинина с грибами ""Баконская"""
myaso_bludo_133,https://www.povarenok.ru/data/cache/2013jan/28/59/71342_55654-710x550x.jpg,Бешбармак
myaso_bludo_134,https://www.povarenok.ru/data/cache/2018mar/13/21/2289562_78494-710x550x.jpg,Советский рубленый бифштекс по ГОСТ
myaso_bludo_135,https://www.povarenok.ru/data/cache/2015mar/01/11/1051353_74995-710x550x.jpg,Свиная рулька долгого томления
myaso_bludo_136,https://www.povarenok.ru/data/cache/2013aug/04/12/485201_63069-710x550x.jpg,Гуляш
myaso_bludo_137,https://www.povarenok.ru/data/cache/2013dec/05/40/583215_15692-710x550x.jpg,Рождественская рисовая бомба
myaso_bludo_138,https://www.povarenok.ru/data/cache/2015dec/03/04/1367021_92359-710x550x.jpg,Запеченная свиная корейка в мандариновом соусе
myaso_bludo_139,https://www.povarenok.ru/data/cache/2017jul/25/30/2073943_91892-710x550x.jpg,"Рулька запеченная ""Ничего лишнего"""
myaso_bludo_140,https://www.povarenok.ru/data/cache/2012dec/13/39/49646_61117-710x550x.jpg,Азу по-татарски
myaso_bludo_141,https://www.povarenok.ru/data/cache/2013jan/24/59/68924_23287-710x550x.jpg,Тушеный картофель с нудлями по-украински
myaso_bludo_142,https://www.povarenok.ru/data/cache/2013feb/24/37/90963_96438-710x550x.jpg,"Мясные рулетики ""Для любимой"""
myaso_bludo_143,https://www.povarenok.ru/data/cache/2013jan/25/24/69134_26826-710x550x.jpg,Мясо по-тоскански
myaso_bludo_144,https://www.povarenok.ru/data/cache/2013jan/24/53/68725_50743-710x550x.jpg,"Свинина, запечeнная с картофелем"
myaso_bludo_145,https://www.povarenok.ru/data/cache/2018jan/26/53/2244539_12156-710x550x.jpg,"Печень ""Бабушкино угощение"""
myaso_bludo_146,https://www.povarenok.ru/data/cache/2017oct/18/04/2151164_67923-710x550x.jpg,"Запеченная свинина ""Сочная"""
myaso_bludo_147,https://www.povarenok.ru/data/cache/2014jul/06/08/790365_35213-710x550x.jpg,Жаркое с нудлями
myaso_bludo_148,https://www.povarenok.ru/data/cache/2013jan/26/43/70351_62689-710x550x.jpg,Басма
myaso_bludo_149,https://www.povarenok.ru/data/cache/2019oct/22/03/2595873_27520-710x550x.jpg,Мясо по-домашнему
myaso_bludo_150,https://www.povarenok.ru/data/cache/2014oct/20/13/901631_10982-710x550x.jpg,Мясо от Батьки
myaso_bludo_151,https://www.povarenok.ru/data/cache/2013dec/02/22/579241_98165-710x550x.jpg,"Свинина в соусе ""Хой Шин"""
myaso_bludo_152,https://www.povarenok.ru/data/cache/2013jan/24/03/68785_29506-710x550x.jpg,Мясо на дранике
myaso_bludo_153,https://www.povarenok.ru/data/cache/2013jan/26/10/70430_97067-710x550x.jpg,Кролик в сметане
myaso_bludo_154,https://www.povarenok.ru/data/cache/2021oct/14/44/2906269_77418-710x550x.jpg,"Грудинка ""Застольная"""
myaso_bludo_155,https://www.povarenok.ru/data/cache/2016feb/22/14/1463229_75544-710x550x.jpg,Пельменный пирог с двойной начинкой
myaso_bludo_156,https://www.povarenok.ru/data/cache/2014sep/14/30/860179_28454-710x550x.jpg,Скоблянка из детства
myaso_bludo_157,https://www.povarenok.ru/data/cache/2013sep/04/17/502766_17364-710x550x.jpg,Рулады по-немецки
myaso_bludo_158,https://www.povarenok.ru/data/cache/2015may/14/13/1142012_86771-710x550x.jpg,Три вида шашлыка в тесте
myaso_bludo_159,https://www.povarenok.ru/images/recipes/33/3363/336355.jpg,Аджапсандал
myaso_bludo_160,https://www.povarenok.ru/data/cache/2013jan/24/12/68798_88147-710x550x.jpg,Мясо с баклажанами
myaso_bludo_161,https://www.povarenok.ru/data/cache/2013jan/24/55/68733_98843-710x550x.jpg,"Карбонат ""Нежнейший"""
myaso_bludo_162,https://www.povarenok.ru/data/cache/2013jan/28/12/71838_97668-710x550x.jpg,"Шашлык ""Красная шапочка"""
myaso_bludo_163,https://www.povarenok.ru/data/cache/2015apr/12/55/1105926_80640-710x550x.jpg,"Подчеревок запеченный ""Украинский"""
myaso_bludo_164,https://www.povarenok.ru/data/cache/2015feb/22/56/1043381_43158-710x550x.jpg,Остри
myaso_bludo_165,https://www.povarenok.ru/data/cache/2013jan/24/58/68760_10959-710x550x.jpg,Мясо по-японски
myaso_bludo_166,https://www.povarenok.ru/data/cache/2014dec/22/17/978181_26866-710x550x.jpg,"Отбивные из свинины ""Радуга вкусов"""
myaso_bludo_167,https://www.povarenok.ru/data/cache/2013jan/26/46/70235_87223-710x550x.jpg,Шепардский пирог
myaso_bludo_168,https://www.povarenok.ru/data/cache/2013may/08/14/153252_92177-710x550x.jpg,Нежный шашлык от Эдуарда
myaso_bludo_169,https://www.povarenok.ru/data/cache/2015may/06/50/1132656_32847-710x550x.jpg,Шашлык в хлебном маринаде с соусом
myaso_bludo_170,https://www.povarenok.ru/data/cache/2016jul/09/44/1638790_23802-710x550x.jpg,Запеченные макароны
